,Emission,Channel_number,comp,time,Type,dt,intensity1,position,d1_time,Totalbio,Leaf3
292,1.00E-08,20,DMNT,17,a,NA,0,NA,NA,1.75,0.5
293,0.631858,20,DMNT,17.5,a,NA,0,NA,NA,1.75,0.5
294,1.07385,20,DMNT,18,a,NA,0,NA,NA,1.75,0.5
295,0.905492,20,DMNT,18.5,a,NA,0,NA,NA,1.75,0.5
296,1.12185,20,DMNT,19,a,NA,0,NA,NA,1.75,0.5
297,1.00E-08,20,DMNT,19.5,a,NA,0,NA,NA,1.75,0.5
298,1.09163,20,DMNT,20,a,NA,0,NA,NA,1.75,0.5
299,0.798575,20,DMNT,20.5,a,NA,0,NA,NA,1.75,0.5
300,1.45775,20,DMNT,21,a,NA,0,NA,NA,1.75,0.5
301,1.22329,20,DMNT,21.5,a,NA,0,NA,NA,1.75,0.5
302,0.778211,20,DMNT,22,a,NA,0,NA,NA,1.75,0.5
307,0.641922,20,TMTT,-1,a,NA,0,NA,NA,1.75,0.5
308,1.088,20,TMTT,-0.5,a,NA,0,NA,NA,1.75,0.5
309,0.895315,20,TMTT,0,a,NA,0,NA,NA,1.75,0.5
310,0.224335,20,TMTT,0.5,a,NA,0,NA,NA,1.75,0.5
311,0.303257,20,TMTT,1,a,NA,0,NA,NA,1.75,0.5
312,0.525834,20,TMTT,1.5,a,NA,0,NA,NA,1.75,0.5
313,1.00E-08,20,TMTT,2,a,NA,0,NA,NA,1.75,0.5
314,0.00339061,20,TMTT,2.5,a,NA,0,NA,NA,1.75,0.5
315,1.00E-08,20,TMTT,3,a,NA,0,NA,NA,1.75,0.5
316,0.99503,20,TMTT,3.5,a,NA,0,NA,NA,1.75,0.5
317,1.08877,20,TMTT,4,a,NA,0,NA,NA,1.75,0.5
318,0.919844,20,TMTT,4.5,a,NA,0,NA,NA,1.75,0.5
319,0.419552,20,TMTT,5,a,NA,0,NA,NA,1.75,0.5
320,0.77539,20,TMTT,5.5,a,NA,0,NA,NA,1.75,0.5
321,1.31668,20,TMTT,6,a,NA,0,NA,NA,1.75,0.5
322,0.521448,20,TMTT,6.5,a,NA,0,NA,NA,1.75,0.5
323,1.12153,20,TMTT,7,a,NA,0,NA,NA,1.75,0.5
324,0.849029,20,TMTT,7.5,a,NA,0,NA,NA,1.75,0.5
325,1.00E-08,20,TMTT,8,a,NA,0,NA,NA,1.75,0.5
326,0.130954,20,TMTT,8.5,a,NA,0,NA,NA,1.75,0.5
327,0.0858055,20,TMTT,9,a,NA,0,NA,NA,1.75,0.5
328,0.4281,20,TMTT,9.5,a,NA,0,NA,NA,1.75,0.5
329,1.00E-08,20,TMTT,10,a,NA,0,NA,NA,1.75,0.5
330,0.70456,20,TMTT,10.5,a,NA,0,NA,NA,1.75,0.5
331,0.921397,20,TMTT,11,a,NA,0,NA,NA,1.75,0.5
332,0.83119,20,TMTT,11.5,a,NA,0,NA,NA,1.75,0.5
333,1.00E-08,20,TMTT,12,a,NA,0,NA,NA,1.75,0.5
334,0.564485,20,TMTT,12.5,a,NA,0,NA,NA,1.75,0.5
335,1.00E-08,20,TMTT,13,a,NA,0,NA,NA,1.75,0.5
336,0.67791,20,TMTT,13.5,a,NA,0,NA,NA,1.75,0.5
337,1.08045,20,TMTT,14,a,NA,0,NA,NA,1.75,0.5
338,1.00E-08,20,TMTT,14.5,a,NA,0,NA,NA,1.75,0.5
339,0.635102,20,TMTT,15,a,NA,0,NA,NA,1.75,0.5
340,0.681278,20,TMTT,15.5,a,NA,0,NA,NA,1.75,0.5
341,0.301464,20,TMTT,16,a,NA,0,NA,NA,1.75,0.5
342,0.315647,20,TMTT,16.5,a,NA,0,NA,NA,1.75,0.5
343,0.741456,20,TMTT,17,a,NA,0,NA,NA,1.75,0.5
344,0.741951,20,TMTT,17.5,a,NA,0,NA,NA,1.75,0.5
345,0.0527787,20,TMTT,18,a,NA,0,NA,NA,1.75,0.5
346,1.11151,20,TMTT,18.5,a,NA,0,NA,NA,1.75,0.5
347,0.491935,20,TMTT,19,a,NA,0,NA,NA,1.75,0.5
348,0.46436,20,TMTT,19.5,a,NA,0,NA,NA,1.75,0.5
349,0.433195,20,TMTT,20,a,NA,0,NA,NA,1.75,0.5
350,0.886282,20,TMTT,20.5,a,NA,0,NA,NA,1.75,0.5
351,0.0169477,20,TMTT,21,a,NA,0,NA,NA,1.75,0.5
352,1.2113,20,TMTT,21.5,a,NA,0,NA,NA,1.75,0.5
353,0.243169,20,TMTT,22,a,NA,0,NA,NA,1.75,0.5
358,16.722,20,indole,-1,a,NA,0,NA,NA,1.75,0.5
359,13.9895,20,indole,-0.5,a,NA,0,NA,NA,1.75,0.5
360,7.79443,20,indole,0,a,NA,0,NA,NA,1.75,0.5
361,10.8537,20,indole,0.5,a,NA,0,NA,NA,1.75,0.5
362,8.68815,20,indole,1,a,NA,0,NA,NA,1.75,0.5
363,9.19272,20,indole,1.5,a,NA,0,NA,NA,1.75,0.5
364,6.61759,20,indole,2,a,NA,0,NA,NA,1.75,0.5
365,6.02711,20,indole,2.5,a,NA,0,NA,NA,1.75,0.5
366,5.05962,20,indole,3,a,NA,0,NA,NA,1.75,0.5
367,6.19479,20,indole,3.5,a,NA,0,NA,NA,1.75,0.5
368,3.81319,20,indole,4,a,NA,0,NA,NA,1.75,0.5
369,4.73727,20,indole,4.5,a,NA,0,NA,NA,1.75,0.5
370,3.87382,20,indole,5,a,NA,0,NA,NA,1.75,0.5
371,1.78917,20,indole,5.5,a,NA,0,NA,NA,1.75,0.5
372,2.985,20,indole,6,a,NA,0,NA,NA,1.75,0.5
373,2.96124,20,indole,6.5,a,NA,0,NA,NA,1.75,0.5
374,1.98692,20,indole,7,a,NA,0,NA,NA,1.75,0.5
375,0.744473,20,indole,7.5,a,NA,0,NA,NA,1.75,0.5
376,1.20351,20,indole,8,a,NA,0,NA,NA,1.75,0.5
377,2.99014,20,indole,8.5,a,NA,0,NA,NA,1.75,0.5
378,1.90636,20,indole,9,a,NA,0,NA,NA,1.75,0.5
379,2.01804,20,indole,9.5,a,NA,0,NA,NA,1.75,0.5
380,2.40146,20,indole,10,a,NA,0,NA,NA,1.75,0.5
381,1.00E-08,20,indole,10.5,a,NA,0,NA,NA,1.75,0.5
382,0.622396,20,indole,11,a,NA,0,NA,NA,1.75,0.5
383,1.00E-08,20,indole,11.5,a,NA,0,NA,NA,1.75,0.5
384,2.64586,20,indole,12,a,NA,0,NA,NA,1.75,0.5
385,0.686284,20,indole,12.5,a,NA,0,NA,NA,1.75,0.5
386,0.462552,20,indole,13,a,NA,0,NA,NA,1.75,0.5
387,1.85477,20,indole,13.5,a,NA,0,NA,NA,1.75,0.5
388,1.78148,20,indole,14,a,NA,0,NA,NA,1.75,0.5
389,1.57235,20,indole,14.5,a,NA,0,NA,NA,1.75,0.5
390,1.2453,20,indole,15,a,NA,0,NA,NA,1.75,0.5
391,1.91247,20,indole,15.5,a,NA,0,NA,NA,1.75,0.5
392,1.00E-08,20,indole,16,a,NA,0,NA,NA,1.75,0.5
393,0.157229,20,indole,16.5,a,NA,0,NA,NA,1.75,0.5
394,1.34982,20,indole,17,a,NA,0,NA,NA,1.75,0.5
395,1.53278,20,indole,17.5,a,NA,0,NA,NA,1.75,0.5
396,0.411893,20,indole,18,a,NA,0,NA,NA,1.75,0.5
397,1.09847,20,indole,18.5,a,NA,0,NA,NA,1.75,0.5
398,0.572203,20,indole,19,a,NA,0,NA,NA,1.75,0.5
399,2.30264,20,indole,19.5,a,NA,0,NA,NA,1.75,0.5
400,1.64662,20,indole,20,a,NA,0,NA,NA,1.75,0.5
401,1.00E-08,20,indole,20.5,a,NA,0,NA,NA,1.75,0.5
402,0.926173,20,indole,21,a,NA,0,NA,NA,1.75,0.5
403,1.00E-08,20,indole,21.5,a,NA,0,NA,NA,1.75,0.5
404,1.53354,20,indole,22,a,NA,0,NA,NA,1.75,0.5
409,21.7007,20,mono,-1,a,NA,0,NA,NA,1.75,0.5
410,18.3597,20,mono,-0.5,a,NA,0,NA,NA,1.75,0.5
411,18.2947,20,mono,0,a,NA,0,NA,NA,1.75,0.5
412,14.9569,20,mono,0.5,a,NA,0,NA,NA,1.75,0.5
413,17.8532,20,mono,1,a,NA,0,NA,NA,1.75,0.5
414,18.6491,20,mono,1.5,a,NA,0,NA,NA,1.75,0.5
415,14.8921,20,mono,2,a,NA,0,NA,NA,1.75,0.5
416,13.1527,20,mono,2.5,a,NA,0,NA,NA,1.75,0.5
417,13.157,20,mono,3,a,NA,0,NA,NA,1.75,0.5
418,11.0639,20,mono,3.5,a,NA,0,NA,NA,1.75,0.5
419,17.6579,20,mono,4,a,NA,0,NA,NA,1.75,0.5
420,15.0641,20,mono,4.5,a,NA,0,NA,NA,1.75,0.5
421,14.1538,20,mono,5,a,NA,0,NA,NA,1.75,0.5
422,14.3011,20,mono,5.5,a,NA,0,NA,NA,1.75,0.5
423,13.324,20,mono,6,a,NA,0,NA,NA,1.75,0.5
424,9.94146,20,mono,6.5,a,NA,0,NA,NA,1.75,0.5
425,15.3252,20,mono,7,a,NA,0,NA,NA,1.75,0.5
426,15.5796,20,mono,7.5,a,NA,0,NA,NA,1.75,0.5
427,16.8872,20,mono,8,a,NA,0,NA,NA,1.75,0.5
428,17.8518,20,mono,8.5,a,NA,0,NA,NA,1.75,0.5
429,17.9417,20,mono,9,a,NA,0,NA,NA,1.75,0.5
430,17.1426,20,mono,9.5,a,NA,0,NA,NA,1.75,0.5
431,11.4724,20,mono,10,a,NA,0,NA,NA,1.75,0.5
432,16.7374,20,mono,10.5,a,NA,0,NA,NA,1.75,0.5
433,13.2229,20,mono,11,a,NA,0,NA,NA,1.75,0.5
434,19.7798,20,mono,11.5,a,NA,0,NA,NA,1.75,0.5
435,22.4906,20,mono,12,a,NA,0,NA,NA,1.75,0.5
436,24.1496,20,mono,12.5,a,NA,0,NA,NA,1.75,0.5
437,21.4185,20,mono,13,a,NA,0,NA,NA,1.75,0.5
438,24.523,20,mono,13.5,a,NA,0,NA,NA,1.75,0.5
439,23.7106,20,mono,14,a,NA,0,NA,NA,1.75,0.5
440,17.4319,20,mono,14.5,a,NA,0,NA,NA,1.75,0.5
441,21.3155,20,mono,15,a,NA,0,NA,NA,1.75,0.5
442,19.2899,20,mono,15.5,a,NA,0,NA,NA,1.75,0.5
443,17.1536,20,mono,16,a,NA,0,NA,NA,1.75,0.5
444,16.5251,20,mono,16.5,a,NA,0,NA,NA,1.75,0.5
445,20.8541,20,mono,17,a,NA,0,NA,NA,1.75,0.5
446,18.6112,20,mono,17.5,a,NA,0,NA,NA,1.75,0.5
447,22.3084,20,mono,18,a,NA,0,NA,NA,1.75,0.5
448,16.9748,20,mono,18.5,a,NA,0,NA,NA,1.75,0.5
449,21.5993,20,mono,19,a,NA,0,NA,NA,1.75,0.5
450,21.1012,20,mono,19.5,a,NA,0,NA,NA,1.75,0.5
451,22.6235,20,mono,20,a,NA,0,NA,NA,1.75,0.5
452,24.5792,20,mono,20.5,a,NA,0,NA,NA,1.75,0.5
453,24.864,20,mono,21,a,NA,0,NA,NA,1.75,0.5
454,22.2304,20,mono,21.5,a,NA,0,NA,NA,1.75,0.5
455,28.7378,20,mono,22,a,NA,0,NA,NA,1.75,0.5
460,5.49632,20,sesq,-1,a,NA,0,NA,NA,1.75,0.5
461,3.71267,20,sesq,-0.5,a,NA,0,NA,NA,1.75,0.5
462,4.77174,20,sesq,0,a,NA,0,NA,NA,1.75,0.5
463,2.4147,20,sesq,0.5,a,NA,0,NA,NA,1.75,0.5
464,4.81809,20,sesq,1,a,NA,0,NA,NA,1.75,0.5
465,2.65995,20,sesq,1.5,a,NA,0,NA,NA,1.75,0.5
466,4.97237,20,sesq,2,a,NA,0,NA,NA,1.75,0.5
467,4.51491,20,sesq,2.5,a,NA,0,NA,NA,1.75,0.5
468,1.76152,20,sesq,3,a,NA,0,NA,NA,1.75,0.5
469,4.88933,20,sesq,3.5,a,NA,0,NA,NA,1.75,0.5
470,4.85615,20,sesq,4,a,NA,0,NA,NA,1.75,0.5
471,3.90321,20,sesq,4.5,a,NA,0,NA,NA,1.75,0.5
472,3.10464,20,sesq,5,a,NA,0,NA,NA,1.75,0.5
473,3.67347,20,sesq,5.5,a,NA,0,NA,NA,1.75,0.5
474,3.40458,20,sesq,6,a,NA,0,NA,NA,1.75,0.5
475,3.51688,20,sesq,6.5,a,NA,0,NA,NA,1.75,0.5
476,3.55898,20,sesq,7,a,NA,0,NA,NA,1.75,0.5
477,3.21391,20,sesq,7.5,a,NA,0,NA,NA,1.75,0.5
478,2.96592,20,sesq,8,a,NA,0,NA,NA,1.75,0.5
479,3.50836,20,sesq,8.5,a,NA,0,NA,NA,1.75,0.5
480,3.22113,20,sesq,9,a,NA,0,NA,NA,1.75,0.5
481,4.14296,20,sesq,9.5,a,NA,0,NA,NA,1.75,0.5
482,2.90919,20,sesq,10,a,NA,0,NA,NA,1.75,0.5
483,3.02775,20,sesq,10.5,a,NA,0,NA,NA,1.75,0.5
484,4.8213,20,sesq,11,a,NA,0,NA,NA,1.75,0.5
485,3.88463,20,sesq,11.5,a,NA,0,NA,NA,1.75,0.5
486,2.28359,20,sesq,12,a,NA,0,NA,NA,1.75,0.5
487,5.14123,20,sesq,12.5,a,NA,0,NA,NA,1.75,0.5
488,4.92978,20,sesq,13,a,NA,0,NA,NA,1.75,0.5
489,4.73881,20,sesq,13.5,a,NA,0,NA,NA,1.75,0.5
490,3.25355,20,sesq,14,a,NA,0,NA,NA,1.75,0.5
491,5.45622,20,sesq,14.5,a,NA,0,NA,NA,1.75,0.5
492,4.88069,20,sesq,15,a,NA,0,NA,NA,1.75,0.5
493,4.78706,20,sesq,15.5,a,NA,0,NA,NA,1.75,0.5
494,2.61638,20,sesq,16,a,NA,0,NA,NA,1.75,0.5
495,4.47059,20,sesq,16.5,a,NA,0,NA,NA,1.75,0.5
496,5.08557,20,sesq,17,a,NA,0,NA,NA,1.75,0.5
497,4.40918,20,sesq,17.5,a,NA,0,NA,NA,1.75,0.5
498,6.12821,20,sesq,18,a,NA,0,NA,NA,1.75,0.5
499,5.33702,20,sesq,18.5,a,NA,0,NA,NA,1.75,0.5
500,5.81452,20,sesq,19,a,NA,0,NA,NA,1.75,0.5
501,4.31019,20,sesq,19.5,a,NA,0,NA,NA,1.75,0.5
502,5.09238,20,sesq,20,a,NA,0,NA,NA,1.75,0.5
503,5.75647,20,sesq,20.5,a,NA,0,NA,NA,1.75,0.5
504,4.71917,20,sesq,21,a,NA,0,NA,NA,1.75,0.5
505,3.7097,20,sesq,21.5,a,NA,0,NA,NA,1.75,0.5
506,5.21044,20,sesq,22,a,NA,0,NA,NA,1.75,0.5
5101,1.40692,68,DMNT,-1,a,NA,0,NA,NA,2.73,0.74
5102,1.00E-08,68,DMNT,-0.5,a,NA,0,NA,NA,2.73,0.74
5103,0.314184,68,DMNT,0,a,NA,0,NA,NA,2.73,0.74
5104,1.04132,68,DMNT,0.5,a,NA,0,NA,NA,2.73,0.74
5105,1.11065,68,DMNT,1,a,NA,0,NA,NA,2.73,0.74
5106,0.0760233,68,DMNT,1.5,a,NA,0,NA,NA,2.73,0.74
5107,0.91566,68,DMNT,2,a,NA,0,NA,NA,2.73,0.74
5108,1.00E-08,68,DMNT,2.5,a,NA,0,NA,NA,2.73,0.74
5109,1.00E-08,68,DMNT,3,a,NA,0,NA,NA,2.73,0.74
5110,1.00E-08,68,DMNT,3.5,a,NA,0,NA,NA,2.73,0.74
5111,1.20819,68,DMNT,4,a,NA,0,NA,NA,2.73,0.74
5112,1.48059,68,DMNT,4.5,a,NA,0,NA,NA,2.73,0.74
5113,1.00E-08,68,DMNT,5,a,NA,0,NA,NA,2.73,0.74
5114,0.409538,68,DMNT,5.5,a,NA,0,NA,NA,2.73,0.74
5115,0.964772,68,DMNT,6,a,NA,0,NA,NA,2.73,0.74
5116,1.01581,68,DMNT,6.5,a,NA,0,NA,NA,2.73,0.74
5117,1.04872,68,DMNT,7,a,NA,0,NA,NA,2.73,0.74
5118,1.4398,68,DMNT,7.5,a,NA,0,NA,NA,2.73,0.74
5119,1.1779,68,DMNT,8,a,NA,0,NA,NA,2.73,0.74
5120,1.32314,68,DMNT,8.5,a,NA,0,NA,NA,2.73,0.74
5121,0.899184,68,DMNT,9,a,NA,0,NA,NA,2.73,0.74
5122,0.794867,68,DMNT,9.5,a,NA,0,NA,NA,2.73,0.74
5123,0.93155,68,DMNT,10,a,NA,0,NA,NA,2.73,0.74
5124,0.764196,68,DMNT,10.5,a,NA,0,NA,NA,2.73,0.74
5125,0.991261,68,DMNT,11,a,NA,0,NA,NA,2.73,0.74
5126,0.00985891,68,DMNT,11.5,a,NA,0,NA,NA,2.73,0.74
5127,0.709005,68,DMNT,12,a,NA,0,NA,NA,2.73,0.74
5128,1.10918,68,DMNT,12.5,a,NA,0,NA,NA,2.73,0.74
5129,0.891596,68,DMNT,13,a,NA,0,NA,NA,2.73,0.74
5130,1.00E-08,68,DMNT,13.5,a,NA,0,NA,NA,2.73,0.74
5131,0.52214,68,DMNT,14,a,NA,0,NA,NA,2.73,0.74
5132,1.28864,68,DMNT,14.5,a,NA,0,NA,NA,2.73,0.74
5133,0.552604,68,DMNT,15,a,NA,0,NA,NA,2.73,0.74
5134,1.095,68,DMNT,15.5,a,NA,0,NA,NA,2.73,0.74
5135,0.831908,68,DMNT,16,a,NA,0,NA,NA,2.73,0.74
5136,1.04385,68,DMNT,16.5,a,NA,0,NA,NA,2.73,0.74
5137,1.00E-08,68,DMNT,17,a,NA,0,NA,NA,2.73,0.74
5138,0.249556,68,DMNT,17.5,a,NA,0,NA,NA,2.73,0.74
5139,1.19397,68,DMNT,18,a,NA,0,NA,NA,2.73,0.74
5140,1.352,68,DMNT,18.5,a,NA,0,NA,NA,2.73,0.74
5141,1.2337,68,DMNT,19,a,NA,0,NA,NA,2.73,0.74
5142,1.00E-08,68,DMNT,19.5,a,NA,0,NA,NA,2.73,0.74
5143,0.76361,68,DMNT,20,a,NA,0,NA,NA,2.73,0.74
5144,0.479387,68,DMNT,20.5,a,NA,0,NA,NA,2.73,0.74
5145,1.19369,68,DMNT,21,a,NA,0,NA,NA,2.73,0.74
5146,1.00286,68,DMNT,21.5,a,NA,0,NA,NA,2.73,0.74
5147,0.904531,68,DMNT,22,a,NA,0,NA,NA,2.73,0.74
5152,0.181801,68,TMTT,-1,a,NA,0,NA,NA,2.73,0.74
5153,0.930744,68,TMTT,-0.5,a,NA,0,NA,NA,2.73,0.74
5154,0.718218,68,TMTT,0,a,NA,0,NA,NA,2.73,0.74
5155,0.485174,68,TMTT,0.5,a,NA,0,NA,NA,2.73,0.74
5156,0.85927,68,TMTT,1,a,NA,0,NA,NA,2.73,0.74
5157,0.412694,68,TMTT,1.5,a,NA,0,NA,NA,2.73,0.74
5158,0.373419,68,TMTT,2,a,NA,0,NA,NA,2.73,0.74
5159,1.24112,68,TMTT,2.5,a,NA,0,NA,NA,2.73,0.74
5160,0.343696,68,TMTT,3,a,NA,0,NA,NA,2.73,0.74
5161,0.465829,68,TMTT,3.5,a,NA,0,NA,NA,2.73,0.74
5162,0.83662,68,TMTT,4,a,NA,0,NA,NA,2.73,0.74
5163,1.00E-08,68,TMTT,4.5,a,NA,0,NA,NA,2.73,0.74
5164,0.493773,68,TMTT,5,a,NA,0,NA,NA,2.73,0.74
5165,0.445537,68,TMTT,5.5,a,NA,0,NA,NA,2.73,0.74
5166,0.671117,68,TMTT,6,a,NA,0,NA,NA,2.73,0.74
5167,0.754694,68,TMTT,6.5,a,NA,0,NA,NA,2.73,0.74
5168,1.16781,68,TMTT,7,a,NA,0,NA,NA,2.73,0.74
5169,1.00E-08,68,TMTT,7.5,a,NA,0,NA,NA,2.73,0.74
5170,0.705596,68,TMTT,8,a,NA,0,NA,NA,2.73,0.74
5171,0.200512,68,TMTT,8.5,a,NA,0,NA,NA,2.73,0.74
5172,1.00E-08,68,TMTT,9,a,NA,0,NA,NA,2.73,0.74
5173,0.588046,68,TMTT,9.5,a,NA,0,NA,NA,2.73,0.74
5174,0.225537,68,TMTT,10,a,NA,0,NA,NA,2.73,0.74
5175,0.146394,68,TMTT,10.5,a,NA,0,NA,NA,2.73,0.74
5176,1.00E-08,68,TMTT,11,a,NA,0,NA,NA,2.73,0.74
5177,1.00E-08,68,TMTT,11.5,a,NA,0,NA,NA,2.73,0.74
5178,0.44459,68,TMTT,12,a,NA,0,NA,NA,2.73,0.74
5179,0.772644,68,TMTT,12.5,a,NA,0,NA,NA,2.73,0.74
5180,0.751709,68,TMTT,13,a,NA,0,NA,NA,2.73,0.74
5181,0.631471,68,TMTT,13.5,a,NA,0,NA,NA,2.73,0.74
5182,0.204161,68,TMTT,14,a,NA,0,NA,NA,2.73,0.74
5183,0.56842,68,TMTT,14.5,a,NA,0,NA,NA,2.73,0.74
5184,0.506551,68,TMTT,15,a,NA,0,NA,NA,2.73,0.74
5185,0.634647,68,TMTT,15.5,a,NA,0,NA,NA,2.73,0.74
5186,0.791576,68,TMTT,16,a,NA,0,NA,NA,2.73,0.74
5187,0.12982,68,TMTT,16.5,a,NA,0,NA,NA,2.73,0.74
5188,0.0848505,68,TMTT,17,a,NA,0,NA,NA,2.73,0.74
5189,0.873957,68,TMTT,17.5,a,NA,0,NA,NA,2.73,0.74
5190,0.351354,68,TMTT,18,a,NA,0,NA,NA,2.73,0.74
5191,0.55705,68,TMTT,18.5,a,NA,0,NA,NA,2.73,0.74
5192,0.186345,68,TMTT,19,a,NA,0,NA,NA,2.73,0.74
5193,0.347047,68,TMTT,19.5,a,NA,0,NA,NA,2.73,0.74
5194,1.00E-08,68,TMTT,20,a,NA,0,NA,NA,2.73,0.74
5195,0.833963,68,TMTT,20.5,a,NA,0,NA,NA,2.73,0.74
5196,0.57779,68,TMTT,21,a,NA,0,NA,NA,2.73,0.74
5197,0.287328,68,TMTT,21.5,a,NA,0,NA,NA,2.73,0.74
5198,0.384026,68,TMTT,22,a,NA,0,NA,NA,2.73,0.74
5203,16.4918,68,indole,-1,a,NA,0,NA,NA,2.73,0.74
5204,20.6496,68,indole,-0.5,a,NA,0,NA,NA,2.73,0.74
5205,18.1286,68,indole,0,a,NA,0,NA,NA,2.73,0.74
5206,14.7746,68,indole,0.5,a,NA,0,NA,NA,2.73,0.74
5207,11.1655,68,indole,1,a,NA,0,NA,NA,2.73,0.74
5208,11.3978,68,indole,1.5,a,NA,0,NA,NA,2.73,0.74
5209,8.17258,68,indole,2,a,NA,0,NA,NA,2.73,0.74
5210,7.99672,68,indole,2.5,a,NA,0,NA,NA,2.73,0.74
5211,7.14908,68,indole,3,a,NA,0,NA,NA,2.73,0.74
5212,5.40733,68,indole,3.5,a,NA,0,NA,NA,2.73,0.74
5213,6.34428,68,indole,4,a,NA,0,NA,NA,2.73,0.74
5214,2.52943,68,indole,4.5,a,NA,0,NA,NA,2.73,0.74
5215,4.81873,68,indole,5,a,NA,0,NA,NA,2.73,0.74
5216,5.44191,68,indole,5.5,a,NA,0,NA,NA,2.73,0.74
5217,1.11885,68,indole,6,a,NA,0,NA,NA,2.73,0.74
5218,1.88474,68,indole,6.5,a,NA,0,NA,NA,2.73,0.74
5219,1.00E-08,68,indole,7,a,NA,0,NA,NA,2.73,0.74
5220,4.96427,68,indole,7.5,a,NA,0,NA,NA,2.73,0.74
5221,3.57852,68,indole,8,a,NA,0,NA,NA,2.73,0.74
5222,4.50175,68,indole,8.5,a,NA,0,NA,NA,2.73,0.74
5223,2.13066,68,indole,9,a,NA,0,NA,NA,2.73,0.74
5224,2.88413,68,indole,9.5,a,NA,0,NA,NA,2.73,0.74
5225,2.22516,68,indole,10,a,NA,0,NA,NA,2.73,0.74
5226,2.23465,68,indole,10.5,a,NA,0,NA,NA,2.73,0.74
5227,3.88504,68,indole,11,a,NA,0,NA,NA,2.73,0.74
5228,0.764683,68,indole,11.5,a,NA,0,NA,NA,2.73,0.74
5229,2.23672,68,indole,12,a,NA,0,NA,NA,2.73,0.74
5230,0.576538,68,indole,12.5,a,NA,0,NA,NA,2.73,0.74
5231,2.38961,68,indole,13,a,NA,0,NA,NA,2.73,0.74
5232,2.3456,68,indole,13.5,a,NA,0,NA,NA,2.73,0.74
5233,1.2592,68,indole,14,a,NA,0,NA,NA,2.73,0.74
5234,1.65241,68,indole,14.5,a,NA,0,NA,NA,2.73,0.74
5235,2.94711,68,indole,15,a,NA,0,NA,NA,2.73,0.74
5236,1.62687,68,indole,15.5,a,NA,0,NA,NA,2.73,0.74
5237,0.694741,68,indole,16,a,NA,0,NA,NA,2.73,0.74
5238,3.04991,68,indole,16.5,a,NA,0,NA,NA,2.73,0.74
5239,0.542535,68,indole,17,a,NA,0,NA,NA,2.73,0.74
5240,1.6951,68,indole,17.5,a,NA,0,NA,NA,2.73,0.74
5241,2.64647,68,indole,18,a,NA,0,NA,NA,2.73,0.74
5242,2.66446,68,indole,18.5,a,NA,0,NA,NA,2.73,0.74
5243,2.61507,68,indole,19,a,NA,0,NA,NA,2.73,0.74
5244,1.00E-08,68,indole,19.5,a,NA,0,NA,NA,2.73,0.74
5245,1.81926,68,indole,20,a,NA,0,NA,NA,2.73,0.74
5246,2.02016,68,indole,20.5,a,NA,0,NA,NA,2.73,0.74
5247,2.45666,68,indole,21,a,NA,0,NA,NA,2.73,0.74
5248,3.42283,68,indole,21.5,a,NA,0,NA,NA,2.73,0.74
5249,2.58319,68,indole,22,a,NA,0,NA,NA,2.73,0.74
5254,21.5426,68,mono,-1,a,NA,0,NA,NA,2.73,0.74
5255,18.7436,68,mono,-0.5,a,NA,0,NA,NA,2.73,0.74
5256,20.6842,68,mono,0,a,NA,0,NA,NA,2.73,0.74
5257,21.9789,68,mono,0.5,a,NA,0,NA,NA,2.73,0.74
5258,21.3514,68,mono,1,a,NA,0,NA,NA,2.73,0.74
5259,19.9488,68,mono,1.5,a,NA,0,NA,NA,2.73,0.74
5260,18.5395,68,mono,2,a,NA,0,NA,NA,2.73,0.74
5261,20.8783,68,mono,2.5,a,NA,0,NA,NA,2.73,0.74
5262,20.7026,68,mono,3,a,NA,0,NA,NA,2.73,0.74
5263,17.6912,68,mono,3.5,a,NA,0,NA,NA,2.73,0.74
5264,16.6974,68,mono,4,a,NA,0,NA,NA,2.73,0.74
5265,20.5235,68,mono,4.5,a,NA,0,NA,NA,2.73,0.74
5266,21.4911,68,mono,5,a,NA,0,NA,NA,2.73,0.74
5267,16.3494,68,mono,5.5,a,NA,0,NA,NA,2.73,0.74
5268,20.5831,68,mono,6,a,NA,0,NA,NA,2.73,0.74
5269,17.1582,68,mono,6.5,a,NA,0,NA,NA,2.73,0.74
5270,10.3407,68,mono,7,a,NA,0,NA,NA,2.73,0.74
5271,18.9079,68,mono,7.5,a,NA,0,NA,NA,2.73,0.74
5272,23.8731,68,mono,8,a,NA,0,NA,NA,2.73,0.74
5273,22.9463,68,mono,8.5,a,NA,0,NA,NA,2.73,0.74
5274,24.3244,68,mono,9,a,NA,0,NA,NA,2.73,0.74
5275,18.3163,68,mono,9.5,a,NA,0,NA,NA,2.73,0.74
5276,20.0964,68,mono,10,a,NA,0,NA,NA,2.73,0.74
5277,24.3381,68,mono,10.5,a,NA,0,NA,NA,2.73,0.74
5278,27.0176,68,mono,11,a,NA,0,NA,NA,2.73,0.74
5279,14.3247,68,mono,11.5,a,NA,0,NA,NA,2.73,0.74
5280,29.6391,68,mono,12,a,NA,0,NA,NA,2.73,0.74
5281,27.8823,68,mono,12.5,a,NA,0,NA,NA,2.73,0.74
5282,22.8374,68,mono,13,a,NA,0,NA,NA,2.73,0.74
5283,15.0905,68,mono,13.5,a,NA,0,NA,NA,2.73,0.74
5284,30.0152,68,mono,14,a,NA,0,NA,NA,2.73,0.74
