,Emission,Channel_number,comp,time,Type,dt,intensity1,position,d1_time,Totalbio,Leaf3
5034,8.01886,83,sesq,19,wo,0,6,Leaf3,10.5,3.14,0.98
5035,5.89717,83,sesq,19.5,wo,0,6,Leaf3,10.5,3.14,0.98
5036,8.06741,83,sesq,20,wo,0,6,Leaf3,10.5,3.14,0.98
5037,6.49072,83,sesq,20.5,wo,0,6,Leaf3,10.5,3.14,0.98
5038,9.99361,83,sesq,21,wo,0,6,Leaf3,10.5,3.14,0.98
5039,6.83668,83,sesq,21.5,wo,0,6,Leaf3,10.5,3.14,0.98
5040,7.82611,83,sesq,22,wo,0,6,Leaf3,10.5,3.14,0.98
6002,0.612083,90,DMNT,-1,wo,0,6,Leaf3,10.5,3.03,0.9
6003,0.563122,90,DMNT,-0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6004,1.2069,90,DMNT,0,wo,0,6,Leaf3,10.5,3.03,0.9
6005,1.00E-08,90,DMNT,0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6006,1.31607,90,DMNT,1,wo,0,6,Leaf3,10.5,3.03,0.9
6007,2.80051,90,DMNT,1.5,wo,0,6,Leaf3,10.5,3.03,0.9
6008,11.2278,90,DMNT,2,wo,0,6,Leaf3,10.5,3.03,0.9
6009,9.54842,90,DMNT,2.5,wo,0,6,Leaf3,10.5,3.03,0.9
6010,19.4132,90,DMNT,3,wo,0,6,Leaf3,10.5,3.03,0.9
6011,27.5394,90,DMNT,3.5,wo,0,6,Leaf3,10.5,3.03,0.9
6012,21.8935,90,DMNT,4,wo,0,6,Leaf3,10.5,3.03,0.9
6013,1.00E-08,90,DMNT,4.5,wo,0,6,Leaf3,10.5,3.03,0.9
6014,17.7302,90,DMNT,5,wo,0,6,Leaf3,10.5,3.03,0.9
6015,12.3157,90,DMNT,5.5,wo,0,6,Leaf3,10.5,3.03,0.9
6016,17.4677,90,DMNT,6,wo,0,6,Leaf3,10.5,3.03,0.9
6017,16.4019,90,DMNT,6.5,wo,0,6,Leaf3,10.5,3.03,0.9
6018,10.5859,90,DMNT,7,wo,0,6,Leaf3,10.5,3.03,0.9
6019,10.7146,90,DMNT,7.5,wo,0,6,Leaf3,10.5,3.03,0.9
6020,5.63146,90,DMNT,8,wo,0,6,Leaf3,10.5,3.03,0.9
6021,9.01928,90,DMNT,8.5,wo,0,6,Leaf3,10.5,3.03,0.9
6022,8.55322,90,DMNT,9,wo,0,6,Leaf3,10.5,3.03,0.9
6023,4.35888,90,DMNT,9.5,wo,0,6,Leaf3,10.5,3.03,0.9
6024,4.3092,90,DMNT,10,wo,0,6,Leaf3,10.5,3.03,0.9
6025,1.46283,90,DMNT,10.5,wo,0,6,Leaf3,10.5,3.03,0.9
6026,4.21035,90,DMNT,11,wo,0,6,Leaf3,10.5,3.03,0.9
6027,4.06818,90,DMNT,11.5,wo,0,6,Leaf3,10.5,3.03,0.9
6028,3.85618,90,DMNT,12,wo,0,6,Leaf3,10.5,3.03,0.9
6029,2.51283,90,DMNT,12.5,wo,0,6,Leaf3,10.5,3.03,0.9
6030,2.58564,90,DMNT,13,wo,0,6,Leaf3,10.5,3.03,0.9
6031,1.57849,90,DMNT,13.5,wo,0,6,Leaf3,10.5,3.03,0.9
6032,1.49754,90,DMNT,14,wo,0,6,Leaf3,10.5,3.03,0.9
6033,2.1585,90,DMNT,14.5,wo,0,6,Leaf3,10.5,3.03,0.9
6034,2.28301,90,DMNT,15,wo,0,6,Leaf3,10.5,3.03,0.9
6035,1.74455,90,DMNT,15.5,wo,0,6,Leaf3,10.5,3.03,0.9
6036,1.224,90,DMNT,16,wo,0,6,Leaf3,10.5,3.03,0.9
6037,1.57271,90,DMNT,16.5,wo,0,6,Leaf3,10.5,3.03,0.9
6038,0.549541,90,DMNT,17,wo,0,6,Leaf3,10.5,3.03,0.9
6039,1.59538,90,DMNT,17.5,wo,0,6,Leaf3,10.5,3.03,0.9
6040,1.18659,90,DMNT,18,wo,0,6,Leaf3,10.5,3.03,0.9
6041,1.63582,90,DMNT,18.5,wo,0,6,Leaf3,10.5,3.03,0.9
6042,1.49819,90,DMNT,19,wo,0,6,Leaf3,10.5,3.03,0.9
6043,1.21437,90,DMNT,19.5,wo,0,6,Leaf3,10.5,3.03,0.9
6044,1.25387,90,DMNT,20,wo,0,6,Leaf3,10.5,3.03,0.9
6045,1.12336,90,DMNT,20.5,wo,0,6,Leaf3,10.5,3.03,0.9
6046,1.36314,90,DMNT,21,wo,0,6,Leaf3,10.5,3.03,0.9
6047,0.31434,90,DMNT,21.5,wo,0,6,Leaf3,10.5,3.03,0.9
6048,1.52603,90,DMNT,22,wo,0,6,Leaf3,10.5,3.03,0.9
6050,0.513025,90,TMTT,-1,wo,0,6,Leaf3,10.5,3.03,0.9
6051,0.433971,90,TMTT,-0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6052,0.437013,90,TMTT,0,wo,0,6,Leaf3,10.5,3.03,0.9
6053,0.84331,90,TMTT,0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6054,0.406715,90,TMTT,1,wo,0,6,Leaf3,10.5,3.03,0.9
6055,0.437492,90,TMTT,1.5,wo,0,6,Leaf3,10.5,3.03,0.9
6056,0.183192,90,TMTT,2,wo,0,6,Leaf3,10.5,3.03,0.9
6057,0.81724,90,TMTT,2.5,wo,0,6,Leaf3,10.5,3.03,0.9
6058,0.685525,90,TMTT,3,wo,0,6,Leaf3,10.5,3.03,0.9
6059,0.86755,90,TMTT,3.5,wo,0,6,Leaf3,10.5,3.03,0.9
6060,1.04243,90,TMTT,4,wo,0,6,Leaf3,10.5,3.03,0.9
6061,1.00E-08,90,TMTT,4.5,wo,0,6,Leaf3,10.5,3.03,0.9
6062,0.459336,90,TMTT,5,wo,0,6,Leaf3,10.5,3.03,0.9
6063,1.66816,90,TMTT,5.5,wo,0,6,Leaf3,10.5,3.03,0.9
6064,2.05034,90,TMTT,6,wo,0,6,Leaf3,10.5,3.03,0.9
6065,2.45296,90,TMTT,6.5,wo,0,6,Leaf3,10.5,3.03,0.9
6066,2.03826,90,TMTT,7,wo,0,6,Leaf3,10.5,3.03,0.9
6067,2.97293,90,TMTT,7.5,wo,0,6,Leaf3,10.5,3.03,0.9
6068,0.612829,90,TMTT,8,wo,0,6,Leaf3,10.5,3.03,0.9
6069,2.0827,90,TMTT,8.5,wo,0,6,Leaf3,10.5,3.03,0.9
6070,2.91483,90,TMTT,9,wo,0,6,Leaf3,10.5,3.03,0.9
6071,1.48061,90,TMTT,9.5,wo,0,6,Leaf3,10.5,3.03,0.9
6072,2.64193,90,TMTT,10,wo,0,6,Leaf3,10.5,3.03,0.9
6073,0.993524,90,TMTT,10.5,wo,0,6,Leaf3,10.5,3.03,0.9
6074,2.6336,90,TMTT,11,wo,0,6,Leaf3,10.5,3.03,0.9
6075,2.7063,90,TMTT,11.5,wo,0,6,Leaf3,10.5,3.03,0.9
6076,1.4115,90,TMTT,12,wo,0,6,Leaf3,10.5,3.03,0.9
6077,1.86302,90,TMTT,12.5,wo,0,6,Leaf3,10.5,3.03,0.9
6078,1.9068,90,TMTT,13,wo,0,6,Leaf3,10.5,3.03,0.9
6079,1.00E-08,90,TMTT,13.5,wo,0,6,Leaf3,10.5,3.03,0.9
6080,1.88853,90,TMTT,14,wo,0,6,Leaf3,10.5,3.03,0.9
6081,1.15912,90,TMTT,14.5,wo,0,6,Leaf3,10.5,3.03,0.9
6082,1.31659,90,TMTT,15,wo,0,6,Leaf3,10.5,3.03,0.9
6083,2.23613,90,TMTT,15.5,wo,0,6,Leaf3,10.5,3.03,0.9
6084,1.00E-08,90,TMTT,16,wo,0,6,Leaf3,10.5,3.03,0.9
6085,2.24022,90,TMTT,16.5,wo,0,6,Leaf3,10.5,3.03,0.9
6086,1.40625,90,TMTT,17,wo,0,6,Leaf3,10.5,3.03,0.9
6087,1.66245,90,TMTT,17.5,wo,0,6,Leaf3,10.5,3.03,0.9
6088,0.0650525,90,TMTT,18,wo,0,6,Leaf3,10.5,3.03,0.9
6089,1.3323,90,TMTT,18.5,wo,0,6,Leaf3,10.5,3.03,0.9
6090,1.28027,90,TMTT,19,wo,0,6,Leaf3,10.5,3.03,0.9
6091,1.03037,90,TMTT,19.5,wo,0,6,Leaf3,10.5,3.03,0.9
6092,0.71293,90,TMTT,20,wo,0,6,Leaf3,10.5,3.03,0.9
6093,0.51261,90,TMTT,20.5,wo,0,6,Leaf3,10.5,3.03,0.9
6094,0.293985,90,TMTT,21,wo,0,6,Leaf3,10.5,3.03,0.9
6095,1.04151,90,TMTT,21.5,wo,0,6,Leaf3,10.5,3.03,0.9
6096,1.00E-08,90,TMTT,22,wo,0,6,Leaf3,10.5,3.03,0.9
6098,5.04696,90,indole,-1,wo,0,6,Leaf3,10.5,3.03,0.9
6099,6.41958,90,indole,-0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6100,11.1928,90,indole,0,wo,0,6,Leaf3,10.5,3.03,0.9
6101,10.4277,90,indole,0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6102,17.909,90,indole,1,wo,0,6,Leaf3,10.5,3.03,0.9
6103,42.1019,90,indole,1.5,wo,0,6,Leaf3,10.5,3.03,0.9
6104,72.3446,90,indole,2,wo,0,6,Leaf3,10.5,3.03,0.9
6105,76.2253,90,indole,2.5,wo,0,6,Leaf3,10.5,3.03,0.9
6106,86.4819,90,indole,3,wo,0,6,Leaf3,10.5,3.03,0.9
6107,101.573,90,indole,3.5,wo,0,6,Leaf3,10.5,3.03,0.9
6108,89.1717,90,indole,4,wo,0,6,Leaf3,10.5,3.03,0.9
6109,46.6873,90,indole,4.5,wo,0,6,Leaf3,10.5,3.03,0.9
6110,51.6476,90,indole,5,wo,0,6,Leaf3,10.5,3.03,0.9
6111,40.441,90,indole,5.5,wo,0,6,Leaf3,10.5,3.03,0.9
6112,53.4591,90,indole,6,wo,0,6,Leaf3,10.5,3.03,0.9
6113,44.5101,90,indole,6.5,wo,0,6,Leaf3,10.5,3.03,0.9
6114,33.2854,90,indole,7,wo,0,6,Leaf3,10.5,3.03,0.9
6115,33.3721,90,indole,7.5,wo,0,6,Leaf3,10.5,3.03,0.9
6116,28.0933,90,indole,8,wo,0,6,Leaf3,10.5,3.03,0.9
6117,24.1479,90,indole,8.5,wo,0,6,Leaf3,10.5,3.03,0.9
6118,24.5327,90,indole,9,wo,0,6,Leaf3,10.5,3.03,0.9
6119,17.6184,90,indole,9.5,wo,0,6,Leaf3,10.5,3.03,0.9
6120,17.9424,90,indole,10,wo,0,6,Leaf3,10.5,3.03,0.9
6121,11.0935,90,indole,10.5,wo,0,6,Leaf3,10.5,3.03,0.9
6122,16.1281,90,indole,11,wo,0,6,Leaf3,10.5,3.03,0.9
6123,12.0787,90,indole,11.5,wo,0,6,Leaf3,10.5,3.03,0.9
6124,7.05879,90,indole,12,wo,0,6,Leaf3,10.5,3.03,0.9
6125,7.96177,90,indole,12.5,wo,0,6,Leaf3,10.5,3.03,0.9
6126,6.70354,90,indole,13,wo,0,6,Leaf3,10.5,3.03,0.9
6127,3.8588,90,indole,13.5,wo,0,6,Leaf3,10.5,3.03,0.9
6128,4.00715,90,indole,14,wo,0,6,Leaf3,10.5,3.03,0.9
6129,2.55121,90,indole,14.5,wo,0,6,Leaf3,10.5,3.03,0.9
6130,1.46799,90,indole,15,wo,0,6,Leaf3,10.5,3.03,0.9
6131,2.33191,90,indole,15.5,wo,0,6,Leaf3,10.5,3.03,0.9
6132,3.78983,90,indole,16,wo,0,6,Leaf3,10.5,3.03,0.9
6133,2.52341,90,indole,16.5,wo,0,6,Leaf3,10.5,3.03,0.9
6134,2.88745,90,indole,17,wo,0,6,Leaf3,10.5,3.03,0.9
6135,2.86887,90,indole,17.5,wo,0,6,Leaf3,10.5,3.03,0.9
6136,3.81683,90,indole,18,wo,0,6,Leaf3,10.5,3.03,0.9
6137,2.412,90,indole,18.5,wo,0,6,Leaf3,10.5,3.03,0.9
6138,1.88891,90,indole,19,wo,0,6,Leaf3,10.5,3.03,0.9
6139,3.03764,90,indole,19.5,wo,0,6,Leaf3,10.5,3.03,0.9
6140,1.26424,90,indole,20,wo,0,6,Leaf3,10.5,3.03,0.9
6141,2.8268,90,indole,20.5,wo,0,6,Leaf3,10.5,3.03,0.9
6142,2.05995,90,indole,21,wo,0,6,Leaf3,10.5,3.03,0.9
6143,3.11987,90,indole,21.5,wo,0,6,Leaf3,10.5,3.03,0.9
6144,2.83881,90,indole,22,wo,0,6,Leaf3,10.5,3.03,0.9
6194,4.39819,90,sesq,-1,wo,0,6,Leaf3,10.5,3.03,0.9
6195,4.50915,90,sesq,-0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6196,4.46198,90,sesq,0,wo,0,6,Leaf3,10.5,3.03,0.9
6197,2.42512,90,sesq,0.5,wo,0,6,Leaf3,10.5,3.03,0.9
6198,2.883,90,sesq,1,wo,0,6,Leaf3,10.5,3.03,0.9
6199,3.3134,90,sesq,1.5,wo,0,6,Leaf3,10.5,3.03,0.9
6200,4.66436,90,sesq,2,wo,0,6,Leaf3,10.5,3.03,0.9
6201,5.08628,90,sesq,2.5,wo,0,6,Leaf3,10.5,3.03,0.9
6202,5.20525,90,sesq,3,wo,0,6,Leaf3,10.5,3.03,0.9
6203,7.53491,90,sesq,3.5,wo,0,6,Leaf3,10.5,3.03,0.9
6204,7.49814,90,sesq,4,wo,0,6,Leaf3,10.5,3.03,0.9
6205,7.92539,90,sesq,4.5,wo,0,6,Leaf3,10.5,3.03,0.9
6206,8.26955,90,sesq,5,wo,0,6,Leaf3,10.5,3.03,0.9
6207,9.42973,90,sesq,5.5,wo,0,6,Leaf3,10.5,3.03,0.9
6208,15.558,90,sesq,6,wo,0,6,Leaf3,10.5,3.03,0.9
6209,19.0676,90,sesq,6.5,wo,0,6,Leaf3,10.5,3.03,0.9
6210,15.0719,90,sesq,7,wo,0,6,Leaf3,10.5,3.03,0.9
6211,17.3553,90,sesq,7.5,wo,0,6,Leaf3,10.5,3.03,0.9
6212,7.22274,90,sesq,8,wo,0,6,Leaf3,10.5,3.03,0.9
6213,13.8167,90,sesq,8.5,wo,0,6,Leaf3,10.5,3.03,0.9
6214,17.1858,90,sesq,9,wo,0,6,Leaf3,10.5,3.03,0.9
6215,11.8175,90,sesq,9.5,wo,0,6,Leaf3,10.5,3.03,0.9
6216,11.0126,90,sesq,10,wo,0,6,Leaf3,10.5,3.03,0.9
6217,8.93705,90,sesq,10.5,wo,0,6,Leaf3,10.5,3.03,0.9
6218,14.1127,90,sesq,11,wo,0,6,Leaf3,10.5,3.03,0.9
6219,15.8222,90,sesq,11.5,wo,0,6,Leaf3,10.5,3.03,0.9
6220,11.3012,90,sesq,12,wo,0,6,Leaf3,10.5,3.03,0.9
6221,14.09,90,sesq,12.5,wo,0,6,Leaf3,10.5,3.03,0.9
6222,10.5741,90,sesq,13,wo,0,6,Leaf3,10.5,3.03,0.9
6223,10.5073,90,sesq,13.5,wo,0,6,Leaf3,10.5,3.03,0.9
6224,12.3304,90,sesq,14,wo,0,6,Leaf3,10.5,3.03,0.9
6225,9.31454,90,sesq,14.5,wo,0,6,Leaf3,10.5,3.03,0.9
6226,10.9545,90,sesq,15,wo,0,6,Leaf3,10.5,3.03,0.9
6227,10.2855,90,sesq,15.5,wo,0,6,Leaf3,10.5,3.03,0.9
6228,7.08723,90,sesq,16,wo,0,6,Leaf3,10.5,3.03,0.9
6229,11.9832,90,sesq,16.5,wo,0,6,Leaf3,10.5,3.03,0.9
6230,8.86062,90,sesq,17,wo,0,6,Leaf3,10.5,3.03,0.9
6231,8.93742,90,sesq,17.5,wo,0,6,Leaf3,10.5,3.03,0.9
6232,10.9348,90,sesq,18,wo,0,6,Leaf3,10.5,3.03,0.9
6233,10.7113,90,sesq,18.5,wo,0,6,Leaf3,10.5,3.03,0.9
6234,7.20033,90,sesq,19,wo,0,6,Leaf3,10.5,3.03,0.9
6235,10.819,90,sesq,19.5,wo,0,6,Leaf3,10.5,3.03,0.9
6236,8.47812,90,sesq,20,wo,0,6,Leaf3,10.5,3.03,0.9
6237,8.84971,90,sesq,20.5,wo,0,6,Leaf3,10.5,3.03,0.9
6238,8.24957,90,sesq,21,wo,0,6,Leaf3,10.5,3.03,0.9
6239,9.21654,90,sesq,21.5,wo,0,6,Leaf3,10.5,3.03,0.9
6240,9.05349,90,sesq,22,wo,0,6,Leaf3,10.5,3.03,0.9
7682,0.546578,101,DMNT,-1,wo,0,6,Leaf3,10.5,2.63,0.78
7683,0.615316,101,DMNT,-0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7684,0.518419,101,DMNT,0,wo,0,6,Leaf3,10.5,2.63,0.78
7685,0.333381,101,DMNT,0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7686,0.553716,101,DMNT,1,wo,0,6,Leaf3,10.5,2.63,0.78
7687,3.0229,101,DMNT,1.5,wo,0,6,Leaf3,10.5,2.63,0.78
7688,12.3109,101,DMNT,2,wo,0,6,Leaf3,10.5,2.63,0.78
7689,19.8187,101,DMNT,2.5,wo,0,6,Leaf3,10.5,2.63,0.78
7690,26.6162,101,DMNT,3,wo,0,6,Leaf3,10.5,2.63,0.78
7691,30.6046,101,DMNT,3.5,wo,0,6,Leaf3,10.5,2.63,0.78
7692,31.2993,101,DMNT,4,wo,0,6,Leaf3,10.5,2.63,0.78
7693,25.2298,101,DMNT,4.5,wo,0,6,Leaf3,10.5,2.63,0.78
7694,25.5655,101,DMNT,5,wo,0,6,Leaf3,10.5,2.63,0.78
7695,21.8508,101,DMNT,5.5,wo,0,6,Leaf3,10.5,2.63,0.78
7696,18.3904,101,DMNT,6,wo,0,6,Leaf3,10.5,2.63,0.78
7697,11.586,101,DMNT,6.5,wo,0,6,Leaf3,10.5,2.63,0.78
7698,17.7415,101,DMNT,7,wo,0,6,Leaf3,10.5,2.63,0.78
7699,10.4531,101,DMNT,7.5,wo,0,6,Leaf3,10.5,2.63,0.78
7700,12.6547,101,DMNT,8,wo,0,6,Leaf3,10.5,2.63,0.78
7701,7.98944,101,DMNT,8.5,wo,0,6,Leaf3,10.5,2.63,0.78
7702,2.68094,101,DMNT,9,wo,0,6,Leaf3,10.5,2.63,0.78
7703,9.29148,101,DMNT,9.5,wo,0,6,Leaf3,10.5,2.63,0.78
7704,8.83487,101,DMNT,10,wo,0,6,Leaf3,10.5,2.63,0.78
7705,3.95622,101,DMNT,10.5,wo,0,6,Leaf3,10.5,2.63,0.78
7706,2.46294,101,DMNT,11,wo,0,6,Leaf3,10.5,2.63,0.78
7707,5.89807,101,DMNT,11.5,wo,0,6,Leaf3,10.5,2.63,0.78
7708,5.44858,101,DMNT,12,wo,0,6,Leaf3,10.5,2.63,0.78
7709,4.27001,101,DMNT,12.5,wo,0,6,Leaf3,10.5,2.63,0.78
7710,4.43576,101,DMNT,13,wo,0,6,Leaf3,10.5,2.63,0.78
7711,4.50813,101,DMNT,13.5,wo,0,6,Leaf3,10.5,2.63,0.78
7712,4.25413,101,DMNT,14,wo,0,6,Leaf3,10.5,2.63,0.78
7713,3.25893,101,DMNT,14.5,wo,0,6,Leaf3,10.5,2.63,0.78
7714,2.52122,101,DMNT,15,wo,0,6,Leaf3,10.5,2.63,0.78
7715,3.1993,101,DMNT,15.5,wo,0,6,Leaf3,10.5,2.63,0.78
7716,1.00E-08,101,DMNT,16,wo,0,6,Leaf3,10.5,2.63,0.78
7717,2.85238,101,DMNT,16.5,wo,0,6,Leaf3,10.5,2.63,0.78
7718,1.64986,101,DMNT,17,wo,0,6,Leaf3,10.5,2.63,0.78
7719,1.52787,101,DMNT,17.5,wo,0,6,Leaf3,10.5,2.63,0.78
7720,1.15291,101,DMNT,18,wo,0,6,Leaf3,10.5,2.63,0.78
7721,1.8974,101,DMNT,18.5,wo,0,6,Leaf3,10.5,2.63,0.78
7722,1.1336,101,DMNT,19,wo,0,6,Leaf3,10.5,2.63,0.78
7723,1.68597,101,DMNT,19.5,wo,0,6,Leaf3,10.5,2.63,0.78
7724,1.05931,101,DMNT,20,wo,0,6,Leaf3,10.5,2.63,0.78
7725,1.05021,101,DMNT,20.5,wo,0,6,Leaf3,10.5,2.63,0.78
7726,0.203203,101,DMNT,21,wo,0,6,Leaf3,10.5,2.63,0.78
7727,1.66789,101,DMNT,21.5,wo,0,6,Leaf3,10.5,2.63,0.78
7728,1.6342,101,DMNT,22,wo,0,6,Leaf3,10.5,2.63,0.78
7730,0.68818,101,TMTT,-1,wo,0,6,Leaf3,10.5,2.63,0.78
7731,1.00E-08,101,TMTT,-0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7732,0.0565047,101,TMTT,0,wo,0,6,Leaf3,10.5,2.63,0.78
7733,0.50887,101,TMTT,0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7734,0.19567,101,TMTT,1,wo,0,6,Leaf3,10.5,2.63,0.78
7735,1.00E-08,101,TMTT,1.5,wo,0,6,Leaf3,10.5,2.63,0.78
7736,0.483379,101,TMTT,2,wo,0,6,Leaf3,10.5,2.63,0.78
7737,0.321708,101,TMTT,2.5,wo,0,6,Leaf3,10.5,2.63,0.78
7738,1.00E-08,101,TMTT,3,wo,0,6,Leaf3,10.5,2.63,0.78
7739,0.878983,101,TMTT,3.5,wo,0,6,Leaf3,10.5,2.63,0.78
7740,1.15236,101,TMTT,4,wo,0,6,Leaf3,10.5,2.63,0.78
7741,1.62789,101,TMTT,4.5,wo,0,6,Leaf3,10.5,2.63,0.78
7742,1.3636,101,TMTT,5,wo,0,6,Leaf3,10.5,2.63,0.78
7743,2.59189,101,TMTT,5.5,wo,0,6,Leaf3,10.5,2.63,0.78
7744,2.9857,101,TMTT,6,wo,0,6,Leaf3,10.5,2.63,0.78
7745,3.64605,101,TMTT,6.5,wo,0,6,Leaf3,10.5,2.63,0.78
7746,3.78391,101,TMTT,7,wo,0,6,Leaf3,10.5,2.63,0.78
7747,3.5191,101,TMTT,7.5,wo,0,6,Leaf3,10.5,2.63,0.78
7748,4.54969,101,TMTT,8,wo,0,6,Leaf3,10.5,2.63,0.78
7749,3.92975,101,TMTT,8.5,wo,0,6,Leaf3,10.5,2.63,0.78
7750,3.57011,101,TMTT,9,wo,0,6,Leaf3,10.5,2.63,0.78
7751,3.54612,101,TMTT,9.5,wo,0,6,Leaf3,10.5,2.63,0.78
7752,3.83211,101,TMTT,10,wo,0,6,Leaf3,10.5,2.63,0.78
7753,3.31572,101,TMTT,10.5,wo,0,6,Leaf3,10.5,2.63,0.78
7754,2.62952,101,TMTT,11,wo,0,6,Leaf3,10.5,2.63,0.78
7755,0.419147,101,TMTT,11.5,wo,0,6,Leaf3,10.5,2.63,0.78
7756,2.47378,101,TMTT,12,wo,0,6,Leaf3,10.5,2.63,0.78
7757,3.23133,101,TMTT,12.5,wo,0,6,Leaf3,10.5,2.63,0.78
7758,1.65974,101,TMTT,13,wo,0,6,Leaf3,10.5,2.63,0.78
7759,2.93088,101,TMTT,13.5,wo,0,6,Leaf3,10.5,2.63,0.78
7760,3.02003,101,TMTT,14,wo,0,6,Leaf3,10.5,2.63,0.78
7761,2.70118,101,TMTT,14.5,wo,0,6,Leaf3,10.5,2.63,0.78
7762,2.53598,101,TMTT,15,wo,0,6,Leaf3,10.5,2.63,0.78
7763,1.33811,101,TMTT,15.5,wo,0,6,Leaf3,10.5,2.63,0.78
7764,1.66137,101,TMTT,16,wo,0,6,Leaf3,10.5,2.63,0.78
7765,2.03342,101,TMTT,16.5,wo,0,6,Leaf3,10.5,2.63,0.78
7766,1.53117,101,TMTT,17,wo,0,6,Leaf3,10.5,2.63,0.78
7767,2.12367,101,TMTT,17.5,wo,0,6,Leaf3,10.5,2.63,0.78
7768,1.12331,101,TMTT,18,wo,0,6,Leaf3,10.5,2.63,0.78
7769,1.3383,101,TMTT,18.5,wo,0,6,Leaf3,10.5,2.63,0.78
7770,1.87238,101,TMTT,19,wo,0,6,Leaf3,10.5,2.63,0.78
7771,1.01335,101,TMTT,19.5,wo,0,6,Leaf3,10.5,2.63,0.78
7772,1.46483,101,TMTT,20,wo,0,6,Leaf3,10.5,2.63,0.78
7773,0.748077,101,TMTT,20.5,wo,0,6,Leaf3,10.5,2.63,0.78
7774,1.71777,101,TMTT,21,wo,0,6,Leaf3,10.5,2.63,0.78
7775,1.21417,101,TMTT,21.5,wo,0,6,Leaf3,10.5,2.63,0.78
7776,0.716509,101,TMTT,22,wo,0,6,Leaf3,10.5,2.63,0.78
7778,8.32124,101,indole,-1,wo,0,6,Leaf3,10.5,2.63,0.78
7779,9.34809,101,indole,-0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7780,16.0674,101,indole,0,wo,0,6,Leaf3,10.5,2.63,0.78
7781,19.876,101,indole,0.5,wo,0,6,Leaf3,10.5,2.63,0.78
7782,22.3577,101,indole,1,wo,0,6,Leaf3,10.5,2.63,0.78
7783,35.7587,101,indole,1.5,wo,0,6,Leaf3,10.5,2.63,0.78
7784,53.9441,101,indole,2,wo,0,6,Leaf3,10.5,2.63,0.78
7785,64.4978,101,indole,2.5,wo,0,6,Leaf3,10.5,2.63,0.78
7786,68.0244,101,indole,3,wo,0,6,Leaf3,10.5,2.63,0.78
7787,67.3449,101,indole,3.5,wo,0,6,Leaf3,10.5,2.63,0.78
7788,60.1342,101,indole,4,wo,0,6,Leaf3,10.5,2.63,0.78
7789,46.4223,101,indole,4.5,wo,0,6,Leaf3,10.5,2.63,0.78
7790,44.1797,101,indole,5,wo,0,6,Leaf3,10.5,2.63,0.78
7791,40.0626,101,indole,5.5,wo,0,6,Leaf3,10.5,2.63,0.78
7792,24.109,101,indole,6,wo,0,6,Leaf3,10.5,2.63,0.78
7793,25.1422,101,indole,6.5,wo,0,6,Leaf3,10.5,2.63,0.78
7794,26.4553,101,indole,7,wo,0,6,Leaf3,10.5,2.63,0.78
7795,17.8706,101,indole,7.5,wo,0,6,Leaf3,10.5,2.63,0.78
7796,20.9533,101,indole,8,wo,0,6,Leaf3,10.5,2.63,0.78
7797,9.02576,101,indole,8.5,wo,0,6,Leaf3,10.5,2.63,0.78
7798,8.51161,101,indole,9,wo,0,6,Leaf3,10.5,2.63,0.78
7799,14.9582,101,indole,9.5,wo,0,6,Leaf3,10.5,2.63,0.78
7800,12.5987,101,indole,10,wo,0,6,Leaf3,10.5,2.63,0.78
7801,6.3393,101,indole,10.5,wo,0,6,Leaf3,10.5,2.63,0.78
7802,8.12394,101,indole,11,wo,0,6,Leaf3,10.5,2.63,0.78
7803,5.60476,101,indole,11.5,wo,0,6,Leaf3,10.5,2.63,0.78
7804,5.70126,101,indole,12,wo,0,6,Leaf3,10.5,2.63,0.78
7805,4.19506,101,indole,12.5,wo,0,6,Leaf3,10.5,2.63,0.78
7806,4.343,101,indole,13,wo,0,6,Leaf3,10.5,2.63,0.78
7807,4.09101,101,indole,13.5,wo,0,6,Leaf3,10.5,2.63,0.78
7808,2.76514,101,indole,14,wo,0,6,Leaf3,10.5,2.63,0.78
7809,3.31868,101,indole,14.5,wo,0,6,Leaf3,10.5,2.63,0.78
7810,3.79546,101,indole,15,wo,0,6,Leaf3,10.5,2.63,0.78
7811,3.69731,101,indole,15.5,wo,0,6,Leaf3,10.5,2.63,0.78
7812,1.00E-08,101,indole,16,wo,0,6,Leaf3,10.5,2.63,0.78
7813,2.56071,101,indole,16.5,wo,0,6,Leaf3,10.5,2.63,0.78
7814,0.328175,101,indole,17,wo,0,6,Leaf3,10.5,2.63,0.78
7815,4.1415,101,indole,17.5,wo,0,6,Leaf3,10.5,2.63,0.78
7816,3.11629,101,indole,18,wo,0,6,Leaf3,10.5,2.63,0.78
7817,4.19676,101,indole,18.5,wo,0,6,Leaf3,10.5,2.63,0.78
